|Thu May 28 12:17:53 +0000 2015|;|0|;|AT_USER ah isso é vdd :(|;|na|;|na|
|Thu May 28 12:17:53 +0000 2015|;|0|;|ajudem :( i eu jogo para sm o memso sitiooo|;|na|;|na|
|Thu May 28 12:17:51 +0000 2015|;|0|;|AT_USER ta lindo mesmo mas recovetry era meu amorzinho :(|;|na|;|na|
|Thu May 28 12:17:50 +0000 2015|;|1|;|RT AT_USER Kkkkkkk Debi é muito ruim :(|;|na|;|na|
|Thu May 28 12:17:48 +0000 2015|;|0|;|Brendei :(((|;|na|;|na|
|Thu May 28 12:17:47 +0000 2015|;|0|;|AT_USER me explica :( tá td mundo falando e eu boiando|;|na|;|na|
|Thu May 28 12:17:45 +0000 2015|;|0|;|A AT_USER manda uma atualização pro meu moto g que faz corromper o software OLHA MUITO OBRIGADA :(|;|na|;|na|
|Thu May 28 12:17:37 +0000 2015|;|0|;|Saudades anel :( kkkk URL|;|na|;|na|
|Thu May 28 12:17:35 +0000 2015|;|1|;|RT AT_USER Caraca eu acho que lançou yes or no porém não no Brasil :(|;|na|;|na|
|Thu May 28 12:17:30 +0000 2015|;|0|;|queria estar em Milão mais precisamente na Piazza Duomo :( #RadioItaliaLive|;|na|;|na|
|Thu May 28 12:17:22 +0000 2015|;|0|;|AT_USER ai sumi mesmo :( mas me liguem hoje 💕|;|na|;|na|
|Thu May 28 12:17:22 +0000 2015|;|0|;|a foto :( URL|;|na|;|na|
|Thu May 28 12:17:22 +0000 2015|;|0|;|quero ferias agora nao aguento mais estuda :(|;|na|;|na|
|Thu May 28 12:17:19 +0000 2015|;|0|;|chuviaaaaa :(|;|na|;|na|
|Thu May 28 12:17:15 +0000 2015|;|0|;|acordei e já machuquei minha gengiva :(|;|na|;|na|
|Thu May 28 12:17:14 +0000 2015|;|0|;|Queria que meus livros da arqueiro chegassem hoje :(|;|na|;|na|
|Thu May 28 12:17:09 +0000 2015|;|0|;|Perdi a treta ontem gente que triste :(|;|na|;|na|
|Thu May 28 12:17:08 +0000 2015|;|0|;|AT_USER é sim :(|;|na|;|na|
|Thu May 28 12:17:05 +0000 2015|;|0|;|AT_USER braaasil :(|;|na|;|na|
|Thu May 28 12:17:03 +0000 2015|;|0|;|AT_USER Ela até não te fica mal mas Gigi is love Gigi is life :(|;|na|;|na|
|Thu May 28 12:16:58 +0000 2015|;|0|;|eu também quero isso :( URL|;|na|;|na|
|Thu May 28 12:16:55 +0000 2015|;|0|;|Eu nem pra vadia to prestano ngm me quer :(|;|na|;|na|
|Thu May 28 12:16:52 +0000 2015|;|0|;|Então vamos pro médico né :(|;|na|;|na|
|Thu May 28 12:16:45 +0000 2015|;|0|;|Too cheio de fome :( #FavSDVantesQueEuFiqueFamoso #FavSDVcomValentino|;|na|;|na|
|Thu May 28 12:16:43 +0000 2015|;|0|;|sexta de manhã e eu com dentista marcado :(|;|na|;|na|
|Thu May 28 12:16:40 +0000 2015|;|1|;|RT AT_USER Não tem como ficar feliz vendo a foto da nova tour da 1D sem o ZAYN :(|;|na|;|na|
|Thu May 28 12:16:35 +0000 2015|;|1|;|RT AT_USER Eu odeio me acostumar a falar com alguém todos os dias Porque no dia em que não converso sinto como se o dia estivesse i…|;|na|;|na|
|Thu May 28 12:16:34 +0000 2015|;|0|;|AT_USER AT_USER ooooo noooooo :-(|;|na|;|na|
|Thu May 28 12:16:34 +0000 2015|;|0|;|minha vó acordou mal :( #JustinForMMVA|;|na|;|na|
|Thu May 28 12:16:32 +0000 2015|;|9|;|RT AT_USER que vontade de chorar :( URL|;|na|;|na|
|Thu May 28 12:16:30 +0000 2015|;|0|;|já tinha os planos pra essas férias mas o broder bobocou :(|;|na|;|na|
|Thu May 28 12:16:27 +0000 2015|;|0|;|Profezo tengo jambre vete ia :(|;|na|;|na|
|Thu May 28 12:16:07 +0000 2015|;|0|;|Mas não da :(|;|na|;|na|
|Thu May 28 12:16:05 +0000 2015|;|0|;|Nem foi expulso da sala ainda :(|;|na|;|na|
|Thu May 28 12:16:03 +0000 2015|;|1|;|Não tem como ficar feliz vendo a foto da nova tour da 1D sem o ZAYN :(|;|na|;|na|
|Thu May 28 12:16:01 +0000 2015|;|0|;|N sei se vou aguentar sair de csa não :(|;|na|;|na|
|Thu May 28 12:16:01 +0000 2015|;|0|;|AT_USER sim querer não é poder :(|;|na|;|na|
|Thu May 28 12:16:00 +0000 2015|;|0|;|que lindinha gente socorro ela parece uma boneca :( #TeenChoice #ChoiceFemaleArtist Demi Lovato URL|;|na|;|na|
|Thu May 28 12:15:56 +0000 2015|;|0|;|Tomando aquela coragem pra lavar a cabeça :( #ascrespasentendem|;|na|;|na|
|Thu May 28 12:15:50 +0000 2015|;|0|;|AT_USER e eu só vi sua msg no fb agora Kkk :(|;|na|;|na|
|Thu May 28 12:15:47 +0000 2015|;|0|;|Quando uma piada precisa de explicação anterior perde a graça :(|;|na|;|na|
|Thu May 28 12:15:42 +0000 2015|;|0|;|AT_USER notice me pleaee :(|;|na|;|na|
|Thu May 28 12:15:37 +0000 2015|;|0|;|pena que ela seja bem cara :(|;|na|;|na|
|Thu May 28 12:15:36 +0000 2015|;|1|;|RT AT_USER AT_USER sdds :-(|;|na|;|na|
|Thu May 28 12:15:36 +0000 2015|;|0|;|Nem sorriu hj :(|;|na|;|na|
|Thu May 28 12:15:27 +0000 2015|;|0|;|niall respondendo as fãs :-(((|;|na|;|na|
|Thu May 28 12:15:23 +0000 2015|;|0|;|AT_USER eu falei a mesma coisa Não pensa no próximo Quero café quente :(|;|na|;|na|
|Thu May 28 12:15:19 +0000 2015|;|0|;|paul :(|;|na|;|na|
|Thu May 28 12:15:17 +0000 2015|;|0|;|Vei esqueci que tinha inglês hoje :(|;|na|;|na|
|Thu May 28 12:15:16 +0000 2015|;|1|;|RT AT_USER Vou ter q me despedir da bae agr á uma e meia :( &lt3|;|na|;|na|
|Thu May 28 12:15:14 +0000 2015|;|0|;|Ate gostaria do frio se eu tivesse roupas para usar nele :((|;|na|;|na|
|Thu May 28 12:15:14 +0000 2015|;|0|;|Nunca vou ter outro cachorro igual o King ♥:(|;|na|;|na|
|Thu May 28 12:15:12 +0000 2015|;|0|;|AT_USER aish nao deve ter promise :-((( eh musica nova e promise foi escrita pelo chanyeol a sm deve odiar essa musica|;|na|;|na|
|Thu May 28 12:15:08 +0000 2015|;|0|;|AT_USER ok tc :(|;|na|;|na|
|Thu May 28 12:15:04 +0000 2015|;|0|;|eu só preciso de UMA SEDA :(|;|na|;|na|
|Thu May 28 12:15:01 +0000 2015|;|0|;|Preciso comprar um carregador urgentemente porque o meu já era :(|;|na|;|na|
|Thu May 28 12:14:50 +0000 2015|;|1|;|Kkkkkkk Debi é muito ruim :(|;|na|;|na|
|Thu May 28 12:14:46 +0000 2015|;|0|;|nao por favor nao :( URL|;|na|;|na|
|Thu May 28 12:14:44 +0000 2015|;|0|;|AT_USER mana tá meio deserto aqui :(|;|na|;|na|
|Thu May 28 12:14:37 +0000 2015|;|0|;|quero ver the fosters :((|;|na|;|na|
|Thu May 28 12:14:34 +0000 2015|;|0|;|AT_USER q aconteceu :(|;|-19.8576183|;|-43.9468181|
|Thu May 28 12:14:29 +0000 2015|;|0|;|AT_USER tu foi assaltada de novo :(|;|na|;|na|
|Thu May 28 12:14:27 +0000 2015|;|0|;|Ah que saudade de você  :( Não esquece de Salvador não que a saudade ta grande :(( AT_USER|;|na|;|na|
|Thu May 28 12:14:26 +0000 2015|;|0|;|To com saudades de muita gente ai mais que nem liga : (|;|na|;|na|
|Thu May 28 12:14:26 +0000 2015|;|0|;|Bom dia não :(|;|na|;|na|
|Thu May 28 12:14:20 +0000 2015|;|0|;|Bosta é ter que ir fazer a carteira de noite com esse tempo :(|;|na|;|na|
|Thu May 28 12:14:19 +0000 2015|;|0|;|AT_USER mais ou menos :(|;|na|;|na|
|Thu May 28 12:14:17 +0000 2015|;|0|;|Pink Diamonds é realmente DIVO Mas estou impressionada com a fixação dos perfumes AT_USER esse é um EDP e a durabilidade é ínfima :(|;|na|;|na|
|Thu May 28 12:14:17 +0000 2015|;|0|;|AT_USER Provavelmente iriam atrás de FelipãoLuxaMuricy :(|;|na|;|na|
|Thu May 28 12:14:16 +0000 2015|;|0|;|AT_USER sim :((( hahha e você|;|na|;|na|
|Thu May 28 12:14:13 +0000 2015|;|0|;|aff estou me sentindo muito gordo apenas nove da manha eu pensando num x tudão :(|;|na|;|na|
|Thu May 28 12:14:11 +0000 2015|;|394|;|RT AT_USER Vocês votaram MUITO menos hoje Diferença para o primeiro lugar cresceu demais :( #SelenaForMMVA|;|na|;|na|
|Thu May 28 12:14:05 +0000 2015|;|0|;|Saudade do meu amorzinho  porque ele tinha que morrer :( URL|;|na|;|na|
|Thu May 28 12:14:04 +0000 2015|;|0|;|Okay a estupidez e swag é algo que afeta pessoas de 40 anos tambem Sad life :(|;|na|;|na|
|Thu May 28 12:14:02 +0000 2015|;|0|;|AT_USER que looouco asdlubsdaubasdlub meanwhile eu ainda tento terminar o ensino médio :(|;|na|;|na|
|Thu May 28 12:14:01 +0000 2015|;|0|;|AT_USER não foi pra mim :(|;|na|;|na|
|Thu May 28 12:13:53 +0000 2015|;|1|;|RT AT_USER AT_USER sdds quando eu fazia isso na Libertadores 2007 :(|;|na|;|na|
|Thu May 28 12:13:51 +0000 2015|;|0|;|AT_USER nem isso Laurinha :(|;|na|;|na|
|Thu May 28 12:13:47 +0000 2015|;|0|;|To com cólica pra piorar meu estado :(|;|na|;|na|
|Thu May 28 12:13:46 +0000 2015|;|0|;|AT_USER AT_USER cabe não mesmo meu cu é mt apertado :(|;|na|;|na|
|Thu May 28 12:13:45 +0000 2015|;|0|;|AT_USER lembro sim para :(|;|na|;|na|
|Thu May 28 12:13:43 +0000 2015|;|0|;|Ninguém quer montagem agr :(|;|na|;|na|
|Thu May 28 12:13:24 +0000 2015|;|0|;|AT_USER AT_USER poxa mano :(|;|na|;|na|
|Thu May 28 12:13:21 +0000 2015|;|0|;|o triste da inimiga não ter twitter é não poder mandar as indiretas :(|;|na|;|na|
|Thu May 28 12:13:17 +0000 2015|;|0|;|AT_USER rola ingresso pra #garden  pleeeeease poo to sempre tentando :((((|;|na|;|na|
|Thu May 28 12:13:12 +0000 2015|;|0|;|AT_USER exato o mesmo que aconteceu comigo espero que ele ainda volte :(|;|na|;|na|
|Thu May 28 12:13:12 +0000 2015|;|0|;|AT_USER tao fofa :(|;|na|;|na|
|Thu May 28 12:13:08 +0000 2015|;|0|;|AT_USER eu também :((|;|na|;|na|
|Thu May 28 12:12:55 +0000 2015|;|0|;|Sacanagem que eu ainda estou bloqueado para seguir Desculpem gente sigo vcs mais tarde :(|;|na|;|na|
|Thu May 28 12:12:55 +0000 2015|;|0|;|AT_USER É só tomar sorvete que passa eu sempre digo hsduhsud Temos que marcar logo :(|;|na|;|na|
|Thu May 28 12:12:49 +0000 2015|;|0|;|:O:O:O :( URL|;|na|;|na|
|Thu May 28 12:12:35 +0000 2015|;|0|;|Fui ver e ele foi embora :(|;|na|;|na|
|Thu May 28 12:12:23 +0000 2015|;|0|;|Que saudades de ver serie :(|;|na|;|na|
|Thu May 28 12:12:18 +0000 2015|;|0|;|Em casa só dps das 20:00 :( e ainda tenho dor de cabeça|;|na|;|na|
|Thu May 28 12:12:08 +0000 2015|;|1|;|AT_USER amor :(|;|na|;|na|
|Thu May 28 12:12:02 +0000 2015|;|0|;|Já tentei até o canguru perneta mas não há posição que faça o carregador carregar :(|;|na|;|na|
|Thu May 28 12:12:01 +0000 2015|;|0|;|tem reunião de formatura hoje quero muito fazer :(|;|na|;|na|
|Thu May 28 12:11:57 +0000 2015|;|1|;|AT_USER sdds quando eu fazia isso na Libertadores 2007 :(|;|na|;|na|
|Thu May 28 12:11:51 +0000 2015|;|0|;|AT_USER AT_USER eu não consigo ele é uma boa pessoa me trata bem so não quero pra mim kkkkk mas não vou ser grossa com ele :(|;|na|;|na|
|Thu May 28 12:11:50 +0000 2015|;|0|;|AT_USER isso é verdade ainda é pior para cá porque se jogo é barato o frete deixa ele caro :(|;|na|;|na|
|Thu May 28 12:11:45 +0000 2015|;|0|;|Maior decepção: Khal Drugo morto :(|;|na|;|na|
|Thu May 28 12:11:36 +0000 2015|;|0|;|AT_USER BOMMM DIASS SEUSS LINDOSOSOSOSOOSSS Bom dia sua linda Ops :( O total tem ciúmes|;|na|;|na|
|Thu May 28 12:11:33 +0000 2015|;|0|;|AT_USER DMS amor :(|;|na|;|na|
|Thu May 28 12:11:30 +0000 2015|;|0|;|Se eu ouvir 5sos lembro do Erick :(|;|-18.8701066|;|-41.9544959|
|Thu May 28 12:11:29 +0000 2015|;|0|;|Estou com pena de assistir os últimos episódios de Game of Thrones vou ter que ficar esperando sair novos depois :(|;|na|;|na|
|Thu May 28 12:11:28 +0000 2015|;|0|;|Tomei um banho de chuva :(|;|na|;|na|
|Thu May 28 12:11:21 +0000 2015|;|0|;|Ultimo dia do rato :( queria ver|;|na|;|na|
|Thu May 28 12:11:16 +0000 2015|;|0|;|AT_USER Égua :(|;|na|;|na|
|Thu May 28 12:11:14 +0000 2015|;|0|;|AT_USER efeito China amplificado com efeito vida :(|;|na|;|na|
|Thu May 28 12:11:13 +0000 2015|;|0|;|Bom dia só pra quem tá no hospital com intoxicação alimentar :(|;|na|;|na|
|Thu May 28 12:11:09 +0000 2015|;|0|;|AT_USER eu tô bem Eu também saudades de ficar aqui direto Estou sem tempo :( tá muito puxado esse ano pra mim|;|na|;|na|
|Thu May 28 12:11:08 +0000 2015|;|0|;|tooo precisando fumar um :(|;|na|;|na|
|Thu May 28 12:11:06 +0000 2015|;|0|;|Desde 2007 não perco um jogo do AT_USER seja no estádio ou na tv E ontem foi a primeira vez que fui dormir antes do jogo acabar :(|;|na|;|na|
|Thu May 28 12:11:03 +0000 2015|;|0|;|Ta promoção kit de 80 moedas por 3 reais e n tenho a grana :(|;|na|;|na|
|Thu May 28 12:10:59 +0000 2015|;|0|;|“AT_USER desacostumado com o cabelo curto :( URL ai que amor|;|na|;|na|
|Thu May 28 12:10:58 +0000 2015|;|0|;|Quero saber o numero da claroooo :(|;|na|;|na|
|Thu May 28 12:10:57 +0000 2015|;|0|;|AT_USER poxa sam :(|;|na|;|na|
|Thu May 28 12:10:49 +0000 2015|;|0|;|AT_USER huhuhuhu notice me senpai :((|;|na|;|na|
|Thu May 28 12:10:46 +0000 2015|;|0|;|AT_USER Nem precisava lembrar o rumo do meu querido dinheirinho :((((((|;|na|;|na|
|Thu May 28 12:10:45 +0000 2015|;|0|;|AT_USER ahahhha jura so sinto o cheiro da pizza de queijo mas nunca comi Vou pelos gatinhos mesmo mas ta em falta tb :(|;|na|;|na|
|Thu May 28 12:10:44 +0000 2015|;|0|;|nusss chorei c o final de revenge :(|;|na|;|na|
|Thu May 28 12:10:43 +0000 2015|;|0|;|AT_USER desde temprano nouuu :( me muero 😷|;|na|;|na|
|Thu May 28 12:10:39 +0000 2015|;|0|;|Pior coisa da vida quando vc fala algo sem pensar antes e acaba fazendo sofrer quem menos vc queria magoar :(|;|na|;|na|
|Thu May 28 12:10:17 +0000 2015|;|0|;|AT_USER AT_USER vc ainda n achei aqui :(|;|na|;|na|
|Thu May 28 12:10:16 +0000 2015|;|0|;|AT_USER e essa roupa do crüzeiro ai :(|;|na|;|na|
|Thu May 28 12:10:15 +0000 2015|;|0|;|AT_USER ai que saudades das nossas confs :(|;|na|;|na|
|Thu May 28 12:10:15 +0000 2015|;|0|;|AT_USER nunca aprendi a jogar vídeo game de futebol :( sou uma anta|;|na|;|na|
|Thu May 28 12:09:59 +0000 2015|;|4|;|RT AT_USER O amor saindo do hotel :( URL|;|na|;|na|
|Thu May 28 12:09:58 +0000 2015|;|0|;|Maldita peste :(|;|na|;|na|
|Thu May 28 12:09:55 +0000 2015|;|0|;|A mi charlie me ignoró :(|;|na|;|na|
|Thu May 28 12:09:52 +0000 2015|;|0|;|niall respondendo os fãs :(((|;|na|;|na|
|Thu May 28 12:09:50 +0000 2015|;|0|;|AT_USER to muito doente :(|;|na|;|na|
|Thu May 28 12:09:36 +0000 2015|;|0|;|Limite da dor e da tristeza :( URL|;|na|;|na|
|Thu May 28 12:09:28 +0000 2015|;|0|;|Saudade de assistir Malhação :(|;|na|;|na|
|Thu May 28 12:09:19 +0000 2015|;|1|;|RT AT_USER mor foi embora :(|;|na|;|na|
|Thu May 28 12:09:18 +0000 2015|;|0|;|AT_USER na verdade ele ja tava com cabelo colorido pra flower nessa epoca então tem que esperar e ver se vai mudar pra preto :(|;|na|;|na|
|Thu May 28 12:09:16 +0000 2015|;|1|;|Vou ter q me despedir da bae agr á uma e meia :( &lt3|;|na|;|na|
|Thu May 28 12:09:06 +0000 2015|;|1|;|RT AT_USER Saudades fran :(|;|na|;|na|
|Thu May 28 12:09:02 +0000 2015|;|0|;|AT_USER não vai ter eu vou ficar no meu quarto chorando num cantinho :(|;|na|;|na|
|Thu May 28 12:08:55 +0000 2015|;|0|;|meu deus o jeitinho dela to meiga afff :( URL|;|na|;|na|
|Thu May 28 12:08:54 +0000 2015|;|0|;|AT_USER :((((((( sobraaa|;|na|;|na|
|Thu May 28 12:08:50 +0000 2015|;|0|;|Sem comentário em AT_USER :(|;|na|;|na|
|Thu May 28 12:08:45 +0000 2015|;|0|;|AT_USER também não achei frio mas a chuva estragou os planos :(|;|na|;|na|
|Thu May 28 12:08:35 +0000 2015|;|0|;|Massssss eu queria ir :(|;|na|;|na|
|Thu May 28 12:08:34 +0000 2015|;|0|;|to indo pra upa com Junior ele não tá bem :( Tomara que não seja dengue|;|na|;|na|
|Thu May 28 12:08:33 +0000 2015|;|0|;|AT_USER sei lá ô mundo doido Mas mesmo sabendo disso não imaginava essa concorrência toda:((|;|na|;|na|
|Thu May 28 12:08:31 +0000 2015|;|0|;|meu amor :( URL|;|na|;|na|
|Thu May 28 12:08:31 +0000 2015|;|0|;|Não aguento mais acordar cedo :((((|;|na|;|na|
|Thu May 28 12:08:29 +0000 2015|;|0|;|AT_USER para não consigo ver essas coisas :(|;|na|;|na|
|Thu May 28 12:08:26 +0000 2015|;|0|;|Necesito dormir :(|;|na|;|na|
|Thu May 28 12:08:25 +0000 2015|;|0|;|Ah meu Deus não quero ficar doente logo perto do meu aniversário :(|;|na|;|na|
|Thu May 28 12:08:23 +0000 2015|;|0|;|AT_USER hoje não por favor eu já desejei bom dia :((((((|;|na|;|na|
|Thu May 28 12:08:17 +0000 2015|;|0|;|meu namorado foi embora ontem mais 2 meses sem ele :(|;|na|;|na|
|Thu May 28 12:08:10 +0000 2015|;|0|;|Bomm dia af mau começou o dia e já estou passando mau :(((((( — se sentindo mal|;|na|;|na|
|Thu May 28 12:08:07 +0000 2015|;|0|;|Fim dos estudos Hora do trabalho Já vi que o trânsito está uma beleza :(|;|na|;|na|
|Thu May 28 12:08:07 +0000 2015|;|0|;|Hoje é aniversario do meu pai e o fdp foi viajar agr de manha :(|;|na|;|na|
|Thu May 28 12:08:02 +0000 2015|;|0|;|Paradao aqui :(|;|na|;|na|
|Thu May 28 12:07:58 +0000 2015|;|0|;|Sobre eu ter acordado chorando :(|;|na|;|na|
|Thu May 28 12:07:56 +0000 2015|;|0|;|Preciso procurar um dentista urgente meu dente ta doendo :(|;|na|;|na|
|Thu May 28 12:07:55 +0000 2015|;|0|;|AT_USER cantora considerando minha vida atual a mudança vai ser super favorável :( HAAHHAHAHAHHAHAHAHAHAHAHAHAH|;|na|;|na|
|Thu May 28 12:07:49 +0000 2015|;|0|;|AT_USER É ruim pra quem fica secando :(|;|na|;|na|
|Thu May 28 12:07:47 +0000 2015|;|0|;|Uma saudade: Twitter :(|;|na|;|na|
|Thu May 28 12:07:41 +0000 2015|;|0|;|AT_USER lado bom de estudar é isso :(|;|na|;|na|
|Thu May 28 12:07:39 +0000 2015|;|0|;|acordei duas horas atrasada :(|;|na|;|na|
|Thu May 28 12:07:35 +0000 2015|;|0|;|AT_USER Ai que tudo :(|;|na|;|na|
|Thu May 28 12:07:33 +0000 2015|;|0|;|AT_USER Boom Dia vi seu post no facebook e é maior mentira vc n responde nem segue :( &lt3|;|na|;|na|
|Thu May 28 12:07:24 +0000 2015|;|0|;|Pq ninguém fala cmg no wa :(|;|-7.97872982|;|-34.83536825|
|Thu May 28 12:07:13 +0000 2015|;|0|;|Só meus livros da AT_USER que não chegaram ainda :(|;|na|;|na|
|Thu May 28 12:07:09 +0000 2015|;|0|;|AT_USER fique mais amiga :( fica na minha casa daiii|;|na|;|na|
|Thu May 28 12:07:08 +0000 2015|;|0|;|ossa hoje minha cama tava tão boa não queria vim trabalhar :(|;|na|;|na|
|Thu May 28 12:07:03 +0000 2015|;|0|;|Ok não vou no chapeleiro mais :(|;|na|;|na|
|Thu May 28 12:07:02 +0000 2015|;|0|;|AT_USER eu to sem celular por isso não te chamei mais no wpp :(((( eu to bem gata e tu|;|na|;|na|
|Thu May 28 12:07:02 +0000 2015|;|0|;|Acordei querendo viajar pra um lugar diferente :( ô vida|;|na|;|na|
|Thu May 28 12:06:59 +0000 2015|;|0|;|Meu Deus Que dia triste na minha cidade :(|;|na|;|na|
|Thu May 28 12:06:55 +0000 2015|;|0|;|Quanta fome :(|;|na|;|na|
|Thu May 28 12:06:54 +0000 2015|;|0|;|O livro é 32 reais e querem cobrar um frete de 2790 Vão tomar no rabo né Já tô sentindo falta da amazon :(|;|na|;|na|
|Thu May 28 12:06:52 +0000 2015|;|0|;|Nao vem com modinha americana pro Brasil não  pq aqui não tem espaço pro capeta kkkkkkkkkkkkkkkkkkkkk :(|;|na|;|na|
|Thu May 28 12:06:49 +0000 2015|;|0|;|acordei passando mal e sentindo muita dor :(|;|na|;|na|
|Thu May 28 12:06:47 +0000 2015|;|0|;|AT_USER tu passou pra facul né tá fazendo o q aonde tem muito tempo que a gente não se fala :(|;|na|;|na|
|Thu May 28 12:06:46 +0000 2015|;|0|;|AT_USER oiii to sem o cel :(|;|na|;|na|
|Thu May 28 12:06:42 +0000 2015|;|95|;|RT AT_USER OMG  nao brinquem com o meu coraçao  o meu idolo no meu pais e eu na escola :( :( NIALL IS IN PORTUGAL URL|;|na|;|na|
|Thu May 28 12:06:35 +0000 2015|;|0|;|11 dias ainda p esse remedio acabar :(((|;|na|;|na|
|Thu May 28 12:06:28 +0000 2015|;|0|;|Chegando no trabalho depois de 2h de congestionamento :( Meu consolo é que amanhã é sexta-feira #BomDia|;|na|;|na|
|Thu May 28 12:06:28 +0000 2015|;|0|;|AT_USER é que aqui em blumenau nem tão falando nada sobre isso ainda :(((|;|na|;|na|
|Thu May 28 12:06:27 +0000 2015|;|0|;|AT_USER AT_USER Poxa :-(|;|na|;|na|
|Thu May 28 12:06:27 +0000 2015|;|0|;|notice me senpai :( AT_USER hihihi|;|na|;|na|
|Thu May 28 12:06:26 +0000 2015|;|0|;|Até que eu não vou chegar taaaaaao atrasado hj fiz quase tudo que queria só não achei os fone de ouvidos  :(|;|na|;|na|
|Thu May 28 12:06:15 +0000 2015|;|0|;|AT_USER poxaaaaaaaaaa nosssaaa ta animadona p socii ne kk ja sabe onde vai ser e como e tal poxa nem fui convidada :(|;|na|;|na|
|Thu May 28 12:06:04 +0000 2015|;|0|;|AT_USER ah chorei por 30 minutos no curso de culinaria ontem :(|;|na|;|na|
|Thu May 28 12:05:47 +0000 2015|;|0|;|Meu coração partido tem nome e quatro patas :( URL|;|na|;|na|
|Thu May 28 12:05:43 +0000 2015|;|43|;|RT AT_USER como alguem pode odiar uma pessoa assim :-( #SelenaForMMVA URL|;|na|;|na|
|Thu May 28 12:05:41 +0000 2015|;|0|;|Me irrita um pouquinho quando as pessoas insistem que é cirurgia plástica quando é truque de maquiagem :(|;|na|;|na|
|Thu May 28 12:05:37 +0000 2015|;|0|;|Que vontade de coca e chocolate :(|;|na|;|na|
|Thu May 28 12:05:30 +0000 2015|;|0|;|AT_USER mas eu gosto tanto do meu nome :((|;|na|;|na|
|Thu May 28 12:05:27 +0000 2015|;|0|;|Estou bebendo meu café frio :(|;|na|;|na|
|Thu May 28 12:05:21 +0000 2015|;|0|;|No e dormido :(|;|na|;|na|
|Thu May 28 12:05:10 +0000 2015|;|0|;|AT_USER bem isso mesmo espero que as coisas melhorem logo porque tá complicado ahsahsiahaias :(|;|na|;|na|
|Thu May 28 12:05:08 +0000 2015|;|0|;|AT_USER cade meu nome mano  :(|;|na|;|na|
|Thu May 28 12:05:05 +0000 2015|;|0|;|AT_USER AT_USER se a bicha for bonita mesmo é mais tenso :(|;|na|;|na|
|Thu May 28 12:05:03 +0000 2015|;|0|;|Essas guerras são muito tristes cara :(|;|na|;|na|
|Thu May 28 12:05:03 +0000 2015|;|1|;|AT_USER AT_USER sacanagem só depois do casamento cadique painhu me ensinou direito a ser uma freira :(|;|na|;|na|
|Thu May 28 12:05:00 +0000 2015|;|1|;|RT AT_USER saudade da época que o fandom era unido e votava que nem escravo :( #TeenChoice #ChoiceMaleArtist AustinMahone|;|na|;|na|
|Thu May 28 12:04:58 +0000 2015|;|0|;|😣 8 da amanha e Manaus fazendo 38° n aguento mais esse calor :(|;|-3.07759459|;|-60.02551938|
|Thu May 28 12:04:51 +0000 2015|;|1|;|RT AT_USER AT_USER pior que geralmente quem não devolve livro é quem não tem por hábito a leitura :(|;|na|;|na|
|Thu May 28 12:04:50 +0000 2015|;|0|;|AT_USER só tem numero 29 e 30 :(|;|na|;|na|
|Thu May 28 12:04:49 +0000 2015|;|0|;|AT_USER AFF ruim quando ela mistura a doce com a salgada :( PS: odeio pizza doce|;|na|;|na|
|Thu May 28 12:04:47 +0000 2015|;|0|;|AT_USER em alguns momentos isso não é necessariamente bom né :( tipo acampamento que SEMPRE tem um celular despertando as 5:30 da manhã|;|na|;|na|
|Thu May 28 12:04:43 +0000 2015|;|0|;|Deve ser castigo :(|;|na|;|na|
|Thu May 28 12:04:42 +0000 2015|;|1|;|RT AT_USER AT_USER também não :(|;|na|;|na|
|Thu May 28 12:04:41 +0000 2015|;|1|;|RT AT_USER queria uma tapioca bem quentinha :(|;|na|;|na|
|Thu May 28 12:04:41 +0000 2015|;|0|;|AT_USER mudar a ideia de que ninguem pode te ajudar Mari :( eu preciso trabalhar mas eu te quero bem ♥ por favor fica bem|;|na|;|na|
|Thu May 28 12:04:38 +0000 2015|;|0|;|Não ne ate aquii :( URL|;|na|;|na|
|Thu May 28 12:04:28 +0000 2015|;|0|;|Não aguento mais meu cabelo mas estou sem coragem de tirar meu loirinho :(|;|na|;|na|
|Thu May 28 12:04:26 +0000 2015|;|0|;|sobre estar com as mãos geladas :(|;|na|;|na|
|Thu May 28 12:04:26 +0000 2015|;|0|;|Tudo que eu queria era ta em casa dormindo :(|;|na|;|na|
|Thu May 28 12:04:25 +0000 2015|;|0|;|AT_USER ACREDITO NÃO ANAAAAA :(((|;|na|;|na|
|Thu May 28 12:04:23 +0000 2015|;|1|;|AT_USER também não :(|;|na|;|na|
|Thu May 28 12:04:13 +0000 2015|;|1|;|o gordo 1 n vem :( fdc|;|na|;|na|
|Thu May 28 12:04:05 +0000 2015|;|0|;|niall é tao amorzinho :(|;|na|;|na|
|Thu May 28 12:04:01 +0000 2015|;|0|;|Tô na deprê hoje :(|;|na|;|na|
|Thu May 28 12:04:01 +0000 2015|;|0|;|AT_USER Poisé acho que vou pegar o 6 mesmo Acho que não ia adaptar com o plus e eu as vezes preciso deixar no bolso :(|;|na|;|na|
|Thu May 28 12:03:48 +0000 2015|;|0|;|Eu queria muito estar ai cuidando de você te ajudando te animando :(|;|na|;|na|
|Thu May 28 12:03:36 +0000 2015|;|0|;|AT_USER eu n gosto :( me furam e parece q vai atravessar meu braço o único bom é o chocolate quente depois|;|na|;|na|
